Datastore: default
Table,Record ID,Data
diaro_entries,798f5628d99e83f9546be36952560b22,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""798f5628d99e83f9546be36952560b22"", ""title"": """", ""text"": ""Ic arbeitete an einem ort und eine frau, wahrscheinlich Christina vom hostel kahbeh, machte mir ein kompliment, ich arbeite sehr gut.\nJ war auch dabei.\nDann wollte ich irgendwohin, mit einem motorrad, welches aber nicht richtig auf touren kam, es heulte nicht auf wie normal, sondern blubberte nur und drohte abzusterben beim aufdrehen. "", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1361571000000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,0666c857a8f9b064a9f517b0ad0dffd4,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""0666c857a8f9b064a9f517b0ad0dffd4"", ""title"": """", ""text"": ""Mario gelb kochte eine sauce mit hackfleisch, in einer grossen flachen pfanne, auf einem herd im freien.\nEin inspektor sollte kommen um die sauce zu inspizieren, wir hatten aber bald keine sauce mehr, weil wir sie immer mehr einkochten.\nIch filterte sand heraus, und kochte sie weiter.\nIch fragte mario wieso er nur so wenig sauce kochte, er meinte man w\u00fcrde normalerweise mehr kochen und den rest einfrieren, der inspektor pr\u00fcfe nur das was in der pfanne sei.\n"", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1361571000000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,f3a8884ea27d6076df757d1968c94caa,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""f3a8884ea27d6076df757d1968c94caa"", ""title"": """", ""text"": ""Wir steinigten jemanden, saddam hussin oder so. Ich hatte irgendwie mitleid mit ihm, aber unternahm nichts.\nDann fuhr ich mit einem vw bus einen hoger runter, wendete, und fuhr wieder rauf. Beim wenden wechselte ich mit dem fahrer platz, zuerst steuerte ich vom beifahrer sitz aus, sehr pr\u00e4zise einem bordstein entlang, dann aber sas ich auf dem fahrer sitz, und steuerte weiter.\nDann musste ich von unten nach oben durch ein haus, wieder runter um rauszugehen, und von da gingen ich und j mit je einem pferd weiter, welches aber nicht so recht wollte..."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1361666820000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,c5c912296ee8f4cf3f6a1a6ace26c6fe,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""c5c912296ee8f4cf3f6a1a6ace26c6fe"", ""title"": """", ""text"": ""Vor w\u00e4gers bude schob ich unmengen abfall zusammen, mit einem strassenbesen, und fragte mich wann er den Schrott abf\u00fchren wollte."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1361803560000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,f97de31d6cdba40703cf4e28af117fa5,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""f97de31d6cdba40703cf4e28af117fa5"", ""title"": """", ""text"": ""Ich und j waren an einem ort, wo ich einen aushub erstellen musste, so breit wie ein fussweg, etwa 1.5m und etwa 20 cm tief, um wasserleitungen auszutauschen. Ich hatte die erste bereits ausgetauscht, und f\u00fcllte den aushub wieder mit kies auf. Ich versuchte noch ein feuer zu machen, unteranderem mit dem papier das um das tablet gewickelt war. Dazu z\u00fcndete ich es an und wartete bis das eigentliche tablet zum vorschein kam.\nJ hatte noch an einem ort, einer beiz oder so, welche ein tigerkopf als logo hatte, mehrere sch\u00e4le gewoben, und sie verkauft. Zuerst sagte sie sie h\u00e4tte sie an fremde verkauft, gestand dann aber dass sie sie an stefan und daniela verkauft hatte, und mir das nicht getraut hatte zu sagen "", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1361889960000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,aecd6009366ace341d99c32911dd36c3,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""aecd6009366ace341d99c32911dd36c3"", ""title"": """", ""text"": ""Ein K\u00f6nigspaar aus peru, cusco, heiratete. Ich begleitete die braut mit mehreren anderen in einem bus.\nSie war mir sehr zugeneigt.\nIch rauchte im bus, es war aber verboten, und wir mussten nach jeder kurve schauen ob die polizei da war, denn sie h\u00e4tte alle bestraft.\nWir fuhren von cusco weg.\nAls ich wieder zur\u00fcckging,  machte ich einen stop in einem haus wo wir schon vorhin gewesen waren, undnda hatte es viele schlangen im wintergarten. Sie waren etwa 20 cm lang, und hatten sehr grosse K\u00f6pfe. Eine biss mich, unten in die rechte wade. Ich packte sie un schmiss sie weg. Ich war nun anf\u00e4lliger auf weitere bisse, denn einmal gebissen, riechten das die anderen schlangen, und griffen nun ebenfalls an.\nIch wurde b\u00f6se mit einem \u00e4lteren Herr,  der mir nicht sagen konnte ob sie giftig seien, und auch nicht glaubte dass siemich gebissen hatte.\nIch hatte aber ein brennen gesp\u00fcrt,  da wo die schlange mehr angesaugt als gebissen hatte."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1361889960000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,9099bfb8772223ce4ec8c8e0fd2bc1e8,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""9099bfb8772223ce4ec8c8e0fd2bc1e8"", ""title"": """", ""text"": ""Ich hatte einen vortrag vorbereitet, in einer schule wo auch cat vom kahbehhostel war.\nIch war nerv\u00f6s weil ich ihn bald vortragen musste.\nEs war in einem Geb\u00e4ude,  und davor gab es ein garten oder sowas.\nIch wohnte bei mick? "", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1361889960000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,dd3712be6a91042f38a2c2abff1d4047,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""dd3712be6a91042f38a2c2abff1d4047"", ""title"": """", ""text"": ""Ich versuchte mein irokese irgendwie zu ordnen, die haare machten aber was sie wollten. Ich habe seit 3 tagen in Realit\u00e4t einen irokesen."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1361985240000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,6e0d60745669d9d33ca4e2e9f169c8d7,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""6e0d60745669d9d33ca4e2e9f169c8d7"", ""title"": """", ""text"": ""Ich ging mit stefan arbeiten, wir waren in Versp\u00e4tung. \nWir wollten in dem ort, in italien wenn man die wasserstrasse ganz nach hinten ging, zum letzten haus.\nAuf dem weg, in einem tal, kamen wir an einem restaurant vorbei wo stef meinte da sei man fr\u00fcher immer kaffe trinken gegangen. Da machte er gleich kehrtt, und trotz Versp\u00e4tung tranken wir einen kaffe an einem runden aussentisch. Er war irgendwie sauer, aber wir diskutierten gut miteinander,  \u00fcber fr\u00fcher,  arbeit und so"", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1361985240000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,6069da047fb7c02d4ee4201aa05ebb83,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""6069da047fb7c02d4ee4201aa05ebb83"", ""title"": """", ""text"": ""Ich hatte sex mit j, aber ohne lustgef\u00fchle oder so, echter pornografischer sex. Ich kam nicht und hatte auch keine latte beim aufwachen.\nIch nahm sie von allen seiten, und mein penis war halbhart.\nDann kamen basil und maier in das zimmer, und ich wurde b\u00f6se,  was sie sich denn denken w\u00fcrden,  einfach so reinzukommen.\nIch schiss sie zusammen,  und schickte sie fort.  Es war ihnen nicht wohl, und j fragte mich wieso ich so streng zu ihnen sei."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1361985240000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,512a097214365599860b84c4a12038a6,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""512a097214365599860b84c4a12038a6"", ""title"": """", ""text"": ""Ich ging in ein arch\u00e4ologisches dorf, welches einer vertieften strasse entlang ging, und verschiedene Geb\u00e4ude aus holz aufwies.  Das holz war l\u00e4rche, so gut konserviert dass es wie gestern gebau aussah. Ich hielt verschiedene artefakte in der hand und diskutierte mit jemandem dar\u00fcber\nDas ganze war auf einer buchtigen insel, wo ich mit einem schiff hinging. Marco galli war auch da und fuhr ein Motorrad welches riesig war, etwa 3 mal so gross wie er selbst. Es war ein easy rider motorrad. Er kam damit bei einer H\u00fctte in der N\u00e4he an, und drehte eine ehrenkurve.\n"", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1362235560000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,c9d43d14d059c59ebdfd8e5876a5936c,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""c9d43d14d059c59ebdfd8e5876a5936c"", ""title"": """", ""text"": ""Ich war im kah be hostel, es war aber viel gr\u00f6sser als das echte und auch an einem andern ort in einem anderen land.\nEs war an einen hoger angebaut.\nInnen hatte es mehrere dorms, aber die waren relativ klein, der gr\u00f6sste raum, wie eine kleine Turnhalle,  war f\u00fcr party zwecke eingerichtet. Es gab pingpong tische und musikanlage. Ich wollte diesen raum umbauen und mehrere privatzimmer einrichten, christina aber wollte das nicht. Ich ging hinten raus, wo man eine schmale gasse hinaufkonnte, und dann sah man in den 2en stock des hauses, das hostel war aber nur im parterre.\nIch sass nieder,  und pl\u00f6tzlich h\u00f6rte ich musik, Gitarre oder so, und drehte mich und sah mehrere riesige gitarren oder cellos, in einem unterstand, sie hatten 4 seiten, und der K\u00f6rper war aus hellem holz, sehr rudiment\u00e4r gearbeitet, aber hochglanz lackiert.  Ich spielte kurz darauf, um die musik zu begleiten.  Dann ging ich der musik nach, und sah dass ein \u00c4lterer mann hinter einem fenster sie spielte, er sah aus wie der musiker vom billighostel in cancun, der auch schon in der schweiz gespielt hatte. Ich l\u00e4chelte ihm zu und pfiff mit der Musik mit. Ich lehnte mich mit dem r\u00fccken an das fenster und betrachtete die M\u00e4rchen hafte landschaft weiter weg, mehrere seen un flusse und gr\u00fcne H\u00fcgel. \nIch l\u00e4chelte dem mann zu, um zu verstehen zu geben, dass ich sein spielen und dasitzen verstand. Dann aber drehten sie unten die musik auf, und man horte seine Musik nicht mehr, ich wollte mit der unterlippe schmollen, es ging aber nicht weil sie trocken war, er verstand es aber trotzdem, er konnte es auch nicht verstehen wie man immer nur party machen konnte. Er gab dies mit einem knappen verziehen der lippen, l\u00e4cheln \u00e4hnlich,  zu verstehen.\nIch ging runter, den gleichen weg wie ich raufgekommen war,  und sah im Treppen haus des hauses wie eine frau den mann rief, sie war vorhin im hostel gewesen, hatte nun aber bei ihm eine Zeitlang gewohnt. Ich wollte ihn auch kennelernen, um zu lernen die musik zu spielen und die Gitarren interessierten mich sehr. Sie gaben einen sehr hellen und hohen klang von sich, als ob die K\u00f6rper nich hohl waren. Im hostel lief ich nochmal einer frau \u00fcber den weg.\n"", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1362342840000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,21c5d4d78cf209e8608eb8cacd1435e9,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""21c5d4d78cf209e8608eb8cacd1435e9"", ""title"": """", ""text"": ""Ich arbeitete beim w\u00e4ger, er f\u00fchrte gerade ein langes telefonat in seinem B\u00fcro,  es klang ziemlich aufgeregt.\nIch sollte viel Verantwortung bekommen.\nDann fuhr ich mit Daniel huber am steuer eines motorrads eine kurvige Strasse entlang, wir waren zu dritt. Ich hing weiten hinten raus, damit er besser in die kurven liegen konnte. Er fragte mich ob ich das extra mache, und ich erkl\u00e4rte es ihm. Bei einer linkshaarnadelkurve hileten wir, und er wollte ein alter mann der den hoger raufkam und beeren sammelte, was sie hier alles von Hand machen w\u00fcrden.  Es interessierte ihn schon lange, und meinte nun frage ich den da.\nDann bereitete ich mich kit j un maier claudio auf ein Ausgang vor, ich musste kir einen minirock \u00fcberstreifen,  einen schwarzen elastischen, und hatte meine m\u00fche damit es gut aussehn zu lassen.  Wir spritzen uns LSD in die unterwaden, es entspannte uns sehr, denn der stoff war gut.\nIch hatte mit j noch 700 geld gewonnen,  und musste es nun abholen gehen. Es war das erste mal dass Ich was gewonnen hatte."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1362454740000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,207fd8549320cf2c97781d7f7b05e967,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""207fd8549320cf2c97781d7f7b05e967"", ""title"": """", ""text"": ""War in einer grosse hohen halle, wo an der decke h\u00e4ngematten befestigt waren die bis an den boden kamen. Ich lag in einer und spielte mit einem von 3 affen, die in ihren k\u00e4figen waren. Ich gab ihnen eine art gib mir 5.\nDie affen waren besonders, denn sie waren als \u00c4rzte trainiert, sie konnten alles was ein Arzt diagnostizieren kann auch.\nSie waren so intelligent das der affe ziemlich schnell keine gib mir 5 mehr gab, weil es zu langweilig fur ihn war. Sie sollten sp\u00e4ter im jungel in Venezuela eingesetzt werden als Tier\u00e4rzte. \nIch lag in der h\u00e4ngematte und drehte mich um die schnur auf un ab zu wickeln. Danach war ich total durchgenudelt, und als ich aufstand konnte ich kaum stehen, und christina machte ein photo mit einem herkommlichen apparat, dann warf sie ihn jemandem zu, der ihn aber nicht ahfing, er ging aber nicht kapputt.\nDann verabachiedete ich mich von jemandem, einer frau die aussah wie krissy, wir hatten die ganze nacht diskutiert. Ich schaute sie im Internet nach, und sah ein Photo von ihr, rothaarig, kan konnte sie folgen oder liken. Dann ging ich eine seite weiter und vergass den nahmen, gleichzeitig wuch ich auf. Ich konnte aber in den traum zur\u00fcck w\u00e4hrend dem erinnern und die internetseite mit dem zur\u00fcck pfeil wieder aufrufen,  und sah den namen, qenga.\nIm selbenntraum musste ich in eienm mehrst\u00f6ckigen haus, in dessen oberstennzimmer musste ich T\u00fcren einbauen. \nDer oberste raum war die nummer 6, der mittlere die 5, der unterste die 4.\nIch fragte wo die turen hink\u00e4men,  und die person sagte sie nummerierten die zimmer von oben nach unten, also m\u00fcsse ich die T\u00fcr zwischen dem obersten und 2en Zimmer einbauen, oder \u00e4hnlich. \nIm traum und in real scheinte die sonne."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1362505200000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,bc8fdc0b1e68c9109f59b9b2e763a8a6,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""bc8fdc0b1e68c9109f59b9b2e763a8a6"", ""title"": """", ""text"": ""Wqr an einem krieg beteiligt und wurde verletzt. Ich hatte eine schusswunde am oberschenkel.\nEs war inneinem tal, wir fuhren mit einem jeep dorthin, oder da raus. Mehrere leute waren da."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1362509520000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,29674ec528be43f92527ceb7171513a7,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""29674ec528be43f92527ceb7171513a7"", ""title"": """", ""text"": ""Ich war immgartenvom kahbe, da wo die palmen wachsen, und jemand, eine frau kam \""nach hause\"" sie sahus wie bego, aber hatte den chafakter von cat, und sprach schweizerdeutsch. Sie hatte ein weitgeschnjttenes oberteil an und so wenig br\u00fcste dass die leute ihn zu ihr sagten.\nIch bef\u00fcrchtete dass ich streit mit ihr bekommen w\u00fcrde. \nDann wuch ich auf u d schlief wieder ein, und sah westons songs im internet, mit untertitel. Und dann war ich in einem art studio, wo weston , mit dem r\u00fccken mir zugekehrt, einem Kopfh\u00f6rer auf, gitarre spielen und singen, weiter rechts, auf einer coach, sang krisy mit. Iv sah auf dem pc bildschirm die songs und die untertitel Funktion,  als webung oder so. Wir gingen dann nach draussen in den garten, wo wir alle wieder niedersassen,  am gleichen ort wie vorhin, die frau die heimkam rechts von mir, vor mir eine andere, links von mir cat, die sich aufdringlich mit. Dem r\u00fccken zu mir vor mich setzte, weiter links j, diefrau die gekommen war haute mir von unten auf denarsh, und ich wurde stinksauer und putzte khr die meinung runter, daraufhin stand sie auf und lief weiter links, zur mauer. Alle fragten, ob der den. Spinne, ich hatte schweizerdeutsch gesprochen, aber sie antwortete auch auf schweizerdeutsch.  Irgendwie war es harmonisch ausser ihrer Pr\u00e4senz.  Es war sonnig."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1362595920000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,1be1f09e557746a6d710b6cee7cfa8d3,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""1be1f09e557746a6d710b6cee7cfa8d3"", ""title"": """", ""text"": ""Ich arbeitete in einem hotel oder restaurant mit zimmern, und musste die zimmer herrichten. Ausnahmsweise schaute ich w\u00e4hrend des herrichtens ein buch an, oder schlief ein, und die angestellten riefen den chef, vermutlich david uribe. Dieser schiss mich zusammen,  und ich wehrte mich. Es nutzte aber alles nichts, ich hatte in seinen augen versagt. Ich meinte, die anderen Arbeiten viel schlimmer,  nun erwische er mich einmal, und schon m\u00fcsse ich gehen? Ich \u00fcberschritt bewusst eine imagin\u00e4re kreuzung, wie eine Grenze.  Ich drehte durch, und von ausserhalb des Geb\u00e4udes l\u00e4rmte ich durch die fenster hinein. die G\u00e4ste hatten angst. Ich war auf einer langen geraden strasse, \u00e4hnlich wie bei marlene in italien. Diese ging ich dann entlang mit einem anderen, wir fl\u00fcchteten vor dem chef oder so.\nWir schauten in ein spezielles Telefon oder computer Terminal, welches die surf Sicherheit im Gebiet anzeigte,  und jemand fragte mich ob es sicher genug sei, und auf meine negative antwort hin liess er es sein, ich aber surfte, es zeigte risiko kleiner als 1 oder 10 f\u00fcr die nordegyptische region an. Dies anhand von gr\u00fcnen d\u00fcnnen linien, die die telefon linie anzeigten. Die suchmaschine war eine sich immerdar, in echtzeit bewegende kugelartige mitte, welche gr\u00f6sser oder kleiner werden konnte, und mehrere flexible einbuchtungen hatte. In meinem spez. Fall stellte sie den begriff rohre dar, und an ihr befestsigt waren andere dieser kugelf\u00f6rmige dinge, die eine f\u00fcr lastwagen, die andere f\u00fcr lieferort und hesteller. Die rohre waren der verbindende link zwischen dem lastwagen den ich brauchte um an einen ort zu gelangen. Ich war n\u00e4mlich ans ende meines fluchtweges gelangt, jemand hatte uns ein fahrzeug geliehen, und an einer Kreuzung wo es nacher gerade \u00fcber den hoger ging, musste ich diess fahrzeug abgeben und brauchte nat\u00fcrlich ein neues. Es war wie eine 2e imagin\u00e4re grenze.\nDie Kugel von der suchmaschine wurde immer gr\u00f6sser und kleiner, bekam mehrere oder weniger einbuchtungen, je nach suchdaten volumen und verbindungslinks, alles war in echtzeit. Die mittel kugel war wie eine bandscheibe zwischen den wirbeln. Mann konnte sie drehen und wenn man die anderen kugeln angeklickt h\u00e4tte,  w\u00e4ren diese zum verbindungslink geworden. Wenn man nach einem begriff suchte, erschienen auf der ganzen welkarte diese bandscheiben mit zugeh\u00f6rigen kugeln, je nach suchdaten volumen, und man konnte am gew\u00fcnschten ort einklinken. Die netzsicherheit wurde automatsich in echtzeit erg\u00e4nzt. Die weltkarte zeigte st\u00e4ndig die verbindungslinks mit dem gr\u00f6ssten verkehr an.\nDies war www 2.0 es zeigte optional auch die linien an von den suchern, vom suchort zum suchbegriff, und so weiter. "", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1362685800000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,a90d8464e271235db10c065a00a8697d,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""a90d8464e271235db10c065a00a8697d"", ""title"": ""V"", ""text"": ""Viele sachen getr\u00e4umt aber nie aufgeschrieben. Unter anderem dass ich augrund einer kleinen statuette die ich auf einer reise mit weston und krissy gefunden hatte t\u00e4towierte ich mir sie linke gesichtsh\u00e4lfte rot. Die leute bereuten es und sagten , aber nein dein sch\u00f6nes gesicht und so. Ich bereute es und dachte 7ch m\u00fcsse es weglasern. Ich wuch auf und meinte immer noch ich sei t\u00e4towiert.  Ich bef\u00fchlte mein Gesicht und merkte dass ich nicht t\u00e4towiert war. Ich war sehr gl\u00fccklich.  Interessant ist wie wir wie hangenbleiben3im traum, wenn wirm, aufwachen. Wir realisieren dann plotzlich dass es ein traum war."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1366947060000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,f643be67b1ee41444aba37371031e2a6,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""f643be67b1ee41444aba37371031e2a6"", ""title"": """", ""text"": ""War mit j in columbien angekommen, das aber bei nicaragua lag. Ich wargeflogen. Sie musste nun zuruck2nach mexiko. Ich ging in ein wald, wo an einem anderen flussufer indianer mit den hunden waren, von denen ich schon gehort hatte. Sie seien gefahrlich, aber sie waren exterm intelligent. Sie waren wie aafeeen mit L\u00f6wen form. Sie konnten schrauben, mit spinnhuppeln hauser bauen etc. Ich wollte eienen um zunlaufen. Sie erschienen mir freundlich aber schreckhaft. Es waren ein schweizer P\u00e4rchen dabei, die bauten ei riesenjoint."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1367011500000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,730f5a5bc3ebe4f9faa3b4ea708154e9,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""730f5a5bc3ebe4f9faa3b4ea708154e9"", ""title"": """", ""text"": ""Hatte mit j. Sex, und kam nicht. Irgendwann war sie fetig, ich aber war noch nirgends. Ich wollte noch mehr."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1367631240000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,0c8880fc79e7f3fafa1b480e95b7dc0c,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""0c8880fc79e7f3fafa1b480e95b7dc0c"", ""title"": """", ""text"": ""Ich musste was putzen, bei esther un carlo, eine dicke schicht weisse melasse oder leim gummi artige weisse substanz, ca. 1.5 cm dick. Ich schabte es weg. Ich dachte im traum, dass carlo und esther fragen w\u00fcrden ob ich auch gut gepuzt h\u00e4tte.  Ich dachte das so wie in einem selbstgespr\u00e4ch w\u00e4hrend dem tag."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1367631240000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,83290989d8b84ee48e407e1b4f51c6b2,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""83290989d8b84ee48e407e1b4f51c6b2"", ""title"": ""Ich wartete auf ein schiff, mit j."", ""text"": ""Ich wartete auf ein schiff, mit j.\nIch hatte angst wir h\u00e4tten es verpasst, dann kam es aber doch joch. Es lam aber nicht auf dem Wasser, sondern eine Strasse entlang\n"", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1367724660000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,6741af74a2cf4ccf9a3ba568acbf9d8c,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""6741af74a2cf4ccf9a3ba568acbf9d8c"", ""title"": """", ""text"": ""Domiza hatte ein ger\u00fcst aufgebaut, aber sehr schlecht, oben rutschteces hin und her, etwa ei meter.\nIch konnte mich an einer art klampe am geb\u00e4ude hal4en.\nIch woll5e ihn anzeigen, aber nicht gleifh die polizei hohlen. Es gab aber nur diese eine m\u00f6glixhkeit.\nIch sprach mit meinem chef dar\u00fcber. Ob es eine andere instituzion g\u00e4be, die ihn nur verwarnen w\u00fcrde."", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1367811060000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,f8d7a261abed93204fc96e0515033ce8,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""f8d7a261abed93204fc96e0515033ce8"", ""title"": """", ""text"": ""Stadt, t\u00fcren, g\u00e4nge, eine frau, falschgeld?"", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1367818560000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
diaro_entries,2e88720d6f6eb50702c66f2a8dd60b52,"{""location_coords"": """", ""photo_count"": {""I"": ""0""}, ""uid"": ""2e88720d6f6eb50702c66f2a8dd60b52"", ""title"": """", ""text"": ""M\u00e4t holte neuer t\u00f6ffli. Otor bei dtirbimann. Er fragte auch nacg mahagony boot.\nSie durften jeweils beieinabder duschen. Stirnimann bereitete etwas virm yogurt oder so, mit kartoffel puree.\nIch prob. Davon\nWir waren auch in auto unterwegs, ich in ejnem, mit esther oder so, in aberem auto eine junge frau. Diese kam um bei uns musik ahszuwahlen. Ich musste auf einer art muschel spielen, aber drr ton war nicnt so sch\u00f6n, zu scherbelig.\nWir waren gestartet bei einem lastwagen der der fahrer stress hatte und etwass suchte.\nIch spielte an einer felswand, und zeichnete mit jemandem eine szene aus eknem krieg oder so nach, wo auf verschiedne felsvorspr\u00fcngen so, daten daherliefen.\nMord serie geplant kder organisiert. Ging 8zu einem konzert, auf dem weg wurde ich angefickt, icj killte 2 fette frauen und mehrere manner, dann flucht mit etwas wie chris, aber nackt. Es war eine ferneseserie.wir gingen durch ejn timmel, wo ich als mish dann der bekannte satz gehen liss, das sind ja alles locher, ich redete auch noch mit frauen uber der a, koloh uns die svp\n"", ""tags"": "","", ""folder_uid"": ""c654788362aa94681b878f69e11d0081"", ""location"": """", ""date"": {""T"": ""1367926380000""}, ""tag_count"": {""I"": ""0""}, ""primary_photo_uid"": """"}"
